电影名称,评论人,评论时间,评论内容,location,有用
西游降魔篇 短评,龟心似贱,2013-02-20,好精彩啊！,,0
西游降魔篇 短评,玖成,2013-02-20,真不错！,,0
西游降魔篇 短评,et2018,2013-02-20,文章，黄渤，周星驰，票房的保证。先占位,,0
西游降魔篇 短评,billion,2013-02-20,星爷出来圈钱了,,0
西游降魔篇 短评,lzchen,2013-02-20,挺不错的……,广西桂林,0
西游降魔篇 短评,喵娜丽莎大魔王,2013-02-20,文章演唐僧，黄渤演孙猴子，略怪的辈分,陕西西安,0
西游降魔篇 短评,魷大,2013-02-20,星爷=0=,广东深圳,0
西游降魔篇 短评,Blublu,2013-02-20,听说不好看？,,0
霍比特人1：意外之旅 短评,M!randa,2012-10-17,这种商业片等的太久就越希望他快点上映，但是估计上映了就会失望,,0
霍比特人1：意外之旅 短评,易元宝,2012-10-17,激动人心的基情旅途,湖南长沙,0
霍比特人1：意外之旅 短评,小蘑女,2012-10-17,48fps 据说会不适应？？！想看~,上海,0
霍比特人1：意外之旅 短评,阮,2012-10-17,吓死个人。。华生变矮人。。。,"Vancouver, Canada",0
霍比特人1：意外之旅 短评,小根儿,2012-10-17,一个非常喜欢指环王系列的人嚷嚷着明日必看,,0
霍比特人1：意外之旅 短评,laka,2012-10-17,soda你必看啊,北京,0
霍比特人1：意外之旅 短评,夜尽天明,2012-10-17,3月1日 没时间只是借口，那就留给某个无聊的时候。,,0
霍比特人1：意外之旅 短评,维,2012-10-17,等到上映我都快21了，老了,"Seattle, United States",0
霍比特人1：意外之旅 短评,用眼神瞪死你,2012-10-17,苦逼被挤出贺岁档的好片，算了，不管神马时候上映，我都一定会去看的！,,0
地心引力 短评,羊小叔,2013-10-07,跟着好莱坞学物理～,,0
霍比特人1：意外之旅 短评,内个内个啥,2012-10-17,没有删减哎，没有删减哎！,北京,0
地心引力 短评,布朗熊,2013-10-07,代入感真强,浙江宁波,0
霍比特人1：意外之旅 短评,爱德华,2012-10-17,卷福在里面演谁？,浙江杭州,0
霍比特人1：意外之旅 短评,essence.c,2012-10-17,必须看！！！！！！！！！！,北京,0
地心引力 短评,鞭长莫及,2013-10-07,听说蛮好看,,0
霍比特人1：意外之旅 短评,大大大大大蜀黍,2012-10-17,尼玛还要多久！！！,"Houston, United States",0
霍比特人1：意外之旅 短评,宝蓝,2012-10-17,只要是魔戒有关的我都想看,北京,0
霍比特人1：意外之旅 短评,陈晨,2012-10-17,还是抽空去看吧，反正也影荒。,四川成都,0
霍比特人1：意外之旅 短评,Rinnn,2012-10-17,虽然魔戒具体细节我都忘得7788了，但真是个大世界,,0
地心引力 短评,吴家彬,2013-10-07,好期待～,安徽合肥,0
西游降魔篇 短评,sexsin,2013-01-18,期待星爷作品，叫除魔传奇i是更好听,,0
霍比特人1：意外之旅 短评,巴拉乐,2012-10-17,华生终于不是配角了？？？,广东深圳,0
霍比特人1：意外之旅 短评,大沐,2012-10-17,那个。。。舟山已经下线了么。。。TAT,浙江宁波,0
地心引力 短评,小贱熊,2013-10-07,太想看了~~~~~~T T,北京,0
地心引力 短评,盘子,2013-10-07,这么多好评啊〜〜〜,广东广州,0
西游降魔篇 短评,维以不永伤,2013-01-18,如果今天有人看完之后顺利呕吐出来的话，我会不看就给这部b级片打五颗星了,"London, United Kingdom",0
霍比特人1：意外之旅 短评,宇宙,2012-10-17,原来还没看过。。。= =,上海,0
霍比特人1：意外之旅 短评,橙子日记,2012-10-17,没看懂过这个系列，从来都没有，但是特效还不错，值得期待。mark之,,0
西游降魔篇 短评,L,2013-01-18,光看预告那段 觉得索然无味了 电脑特技很炫 可是星爷以前的经典什么时候靠特技出彩过？,河南郑州,0
地心引力 短评,lala,2013-10-07,好想睇啊！！！！！！！！！！！！！！！,,0
地心引力 短评,萌萌,2013-10-07,中国空间站？神舟？,北京,0
地心引力 短评,1,2013-10-07,为什么喜欢这部影片的人都喜欢的推荐全部都是奥特曼系列~~~~,江西南昌,0
地心引力 短评,水在水中,2013-10-07,"“Never give up, aithough it's hard and aimless（女主无亲人）—— 概括起来真是单薄（离情感远；余味大不如pi）。哈勃，国际空间站，天宫。极端情境，太空呈现佳（原以为会通篇长镜头，但只有开头那一镜游弋符合期待）。神一样无忧无虑的克鲁尼”-----阳朱","Tōkyō, Japan",0
地心引力 短评,Ano,2013-10-07,请拯救我荒芜的双眼~~~,北京,0
地心引力 短评,Rainman,2013-10-07,留着,,0
西游降魔篇 短评,红发和草帽,2013-01-18,浮夸吧，不是很过，搞笑吧，有一部分笑点 很合口味，七分吧。期待续集。,,0
地心引力 短评,casparCF,2013-10-07,听说很好看？果断看巨幕！！！,广东深圳,0
西游降魔篇 短评,KKK,2013-01-18,真心很想看不能忍。休息就去看！,广东广州,0
地心引力 短评,🌟,2013-10-07,。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。有的看？,Fiji,0
西游降魔篇 短评,长谷川海斗,2013-01-18,看看江郎才尽，“众叛亲离”的星爷还能整出点啥玩意,,0
地心引力 短评,石头,2013-10-07,妈的，一直没时间去看,四川成都,0
西游降魔篇 短评,Miaochelle,2013-01-18,第一次看零点场 看的时候有点小恶心。。看完之后也不会做噩梦 玄奘不是不能爱 深爱过会 大爱无疆,上海,0
地心引力 短评,apologize,2013-10-07,GeorgeClooney ！,河南郑州,0
地心引力 短评,Mihaw丶,2013-10-07,听说的神作系列。,,0
西游降魔篇 短评,不乖的怪蜀黍,2013-01-18,三个标签就算是给我看这个电影的三个理由吧,,0
西游降魔篇 短评,爱丽丝大魔王,2013-01-18,我心中永远的神~,,0
西游降魔篇 短评,SURFACE,2013-01-18,比长江七号还烂的片子，票房能上一千万都是奇迹，主演矮搓穷没有一个不是，周星驰你还我门票钱！,,0
地心引力 短评,内   河,2013-10-07,乔治·克鲁尼好他妈帅啊，要我我就跟他一起去看恒河上的日出了。,北京,0
西游降魔篇 短评,[已注销],2013-01-18,星爷的必须支持,,0
地心引力 短评,偶尔心动,2013-10-07,啊啊啊啊,,0
地心引力 短评,鸡嘟山@伯爵,2013-10-07,据说90分钟的影片没有一句废话，期待！,北京,0
西游降魔篇 短评,阿魯貝利西,2013-01-18,催眠片 搞笑的比春晚还难笑 感情戏莫名其妙 哭不出来  舒淇和黄勃跳舞那段真的好冷 无剧情 东拼西凑,,0
西游降魔篇 短评,远镇,2013-01-18,我想看枪版。,江苏南京,0
西游降魔篇 短评,我就看吓不说话,2013-01-18,貌似不错，是否有必要去电影院看下呢。。,浙江杭州,0
西游降魔篇 短评,雪梨小皮,2013-01-18,"估计是老了~ 断断续续看完的。 鬼扯鬼扯，没感觉的片。
不过小猪确实是亮点，呵呵",北京,0
西游降魔篇 短评,dkneven,2013-01-18,星爷不错哟～比我预想的好太多了,,0
西游降魔篇 短评,zion,2013-01-18,"还算可以…搞笑还是周风格，倒不是说好与不好，反正就是看惯了周氏喜剧后就觉得没什么好笑了，在喜剧上周星驰内有什么突破…剧情上还是老套屌丝配女神，还是女神倒追，还是屌丝不鸟女神，充满意淫…
特效还可以…
不过对此电影我还是比较肯定，觉得要比《长江》极大的提高，比功夫更讲道理…可以看看",,0
西游降魔篇 短评,你。,2013-01-18,十翻九烂。谁知道这部会不会。。,,0
西游降魔篇 短评,Hutoo D,2013-01-18,#看点电影#刚看完，不错。有点周星驰回归的感觉。,,0
西游降魔篇 短评,stefanie,2013-01-18,一个时代，一个梦,,0
霍比特人1：意外之旅 短评,fishandbike,2011-06-08,碰巧看到小自由和RA都在卡司中，就变得无比期待呀,上海,0
霍比特人1：意外之旅 短评,路过兔,2011-06-08,作为没看过魔戒的我来说，看这部影片主要因为它每秒48帧的技术,,0
霍比特人1：意外之旅 短评,M J,2011-06-08,费工变电站导致的繁华做的饭好的获得者的这番话的祝福,,0
霍比特人1：意外之旅 短评,气流,2011-06-08,我。。没看过。。魔戒。。觉得。。信息量好大。。,上海,0
霍比特人1：意外之旅 短评,见习优,2011-06-08,花生~~~~~ = 3 =,,0
霍比特人1：意外之旅 短评,木瓜,2011-06-08,想有一个人带我看 魔戒all ～,,0
霍比特人1：意外之旅 短评,暗黑料理厨师长,2011-06-08,哎，谁跟我去看.....,Bahrain,0
霍比特人1：意外之旅 短评,掌心化雪,2011-06-08,前几天复习一遍魔戒三部曲，更加激发了观看这部前传的兴趣了~,,0
地心引力 短评,张主任,2014-02-12,http://publichd.se/index.php?page=torrent-details&id=a2c3a85dad483c3cd29e02cd6a1fbc6246f0c742,,0
霍比特人1：意外之旅 短评,鵝叔,2011-06-08,喲西！！！！！！！！！！,上海,0
霍比特人1：意外之旅 短评,天涯牧秋,2011-06-08,上映日期: 2012-12-19(美国) 上映后第三天会有大事发生？ 囧rz -_-!,陕西西安,0
霍比特人1：意外之旅 短评,Queerix,2011-06-08,指环王书有三部，于是电影拍了三部；霍比特人书只有一部，电影要拍三部！这，不，科，学！（我其实是想说，指环王应该拍3季，每季10集撒~,北京,0
地心引力 短评,Llorando,2014-02-12,那年谈恋爱耽误了没看！,广东深圳,0
地心引力 短评,MARS_Lfs,2014-02-12,电影院看。补充评论。,,0
霍比特人1：意外之旅 短评,Breeze_狸奴,2011-06-08,肿么这么稀罕像甘道夫或邓布利多这样的老头儿捏~再等一个多月就可以看啦~,北京,0
霍比特人1：意外之旅 短评,霹雳背背,2011-06-08,等你等到你叔，还好你叔是潮叔,黑龙江哈尔滨,0
霍比特人1：意外之旅 短评,Atavus,2011-06-08,想看！,北京,0
霍比特人1：意外之旅 短评,Seiki,2011-06-08,传说中 如水晶般流动的画面 怎么就不引进呢....,,0
霍比特人1：意外之旅 短评,守斗,2011-06-08,最近三要出来，突然怀念起指环王，决心重头把这一系列再看一遍,天津,0
霍比特人1：意外之旅 短评,文艺狗狗的一天,2011-06-08,请问你们都是怎嘛看的这部电影。。。,湖北荆门,0
霍比特人1：意外之旅 短评,Desp ,2011-06-08,！！！！！！！！！！！！！！！！！！,"Bruxelles (Brussel), Belgium",0
地心引力 短评,shine,2014-02-12,好想看！！,四川乐山,0
霍比特人1：意外之旅 短评,Sherlock·浮生,2011-06-08,本来不想看，可是发现里面居然有小卷福和小华生！！！,陕西西安,0
西游降魔篇 短评,－91℃,2013-02-15,等下就去看。,,0
地心引力 短评,2的3次方,2014-02-12,我晕倒，居然是Y tu mamá también的导演,"P'yŏngyang, North Korea",0
西游降魔篇 短评,梦里何曾花落,2013-02-15,两个字，期待！,,0
霍比特人1：意外之旅 短评,icool,2011-06-08,坐等国内上映,甘肃兰州,0
西游降魔篇 短评,love~ch,2013-02-15,我只能说。给了我不小的惊喜！,,0
西游降魔篇 短评,盆栽,2013-02-15,还挺搞的。有点类似之前功夫的风格,,0
地心引力 短评,熊宝兔宝,2014-02-12,回去看,浙江杭州,0
西游降魔篇 短评,往事十一年。,2013-02-15,其实我还是蛮想看的..>.<..虽然有我不喜欢的文章 - -可有我喜欢的黄渤..舒淇 ..╮(╯_╰)╭,江苏扬州,0
地心引力 短评,椤椤,2014-02-12,"女主太灾了~人见人挂, 车见车炸","Philadelphia, United States",0
地心引力 短评,LibraK,2014-02-12,光看名字是真的不吸引人 但是看了影评去看的,,0
西游降魔篇 短评,小浪叁,2013-02-15,马里山吓死人,广东深圳,0
地心引力 短评,尤若,2014-02-12,hunger to see,福建厦门,0
西游降魔篇 短评,伦,2013-02-15,逆袭吧，愤怒的阿修罗！！想看！,,0
地心引力 短评,Opus7777777,2014-02-12,求组队。,,0
西游降魔篇 短评,空小空,2013-02-15,虽然片名烂了点，但是看卡司就知道应该不错,广东深圳,0
西游降魔篇 短评,稀有动物豚豚,2013-02-15,其实看过了…,天津,0
地心引力 短评,小射手b2,2014-02-12,中国要上映真是太感动了！！！,贵州贵阳,0
西游降魔篇 短评,咸亦秋非,2013-02-15,据说很重口味，残暴血腥恐怖，估计某人会很满足的,,0
地心引力 短评,rabbitq,2014-02-12,乔治克鲁尼演的科幻片应该挺少吧,北京,0
西游降魔篇 短评,范不邪,2013-02-15,就是觉得好看！,,0
西游降魔篇 短评,Myself,2013-02-15,比之前的长江七号好,,0
西游降魔篇 短评,上进的滢子,2013-02-15,看完西游伏妖…,,0
地心引力 短评,一根黄瓜,2014-02-12,想看1,湖南长沙,0
地心引力 短评,西德,2014-02-12,预告片很揪心,,0
地心引力 短评,fearless,2014-02-12,这部都不引进？！,,0
地心引力 短评,蓝血,2014-02-12,看影评，有期待！,,0
西游降魔篇 短评,Amy,2013-02-15,对白很搞笑，文章和黄渤有天生的喜感！画面有点血腥！最后总结:这其实是一部爱情片！,安徽合肥,0
地心引力 短评,浮生若梦,2014-02-12,110,北京,0
西游降魔篇 短评,李小骁,2013-02-15,听说星爷宝刀未老,山东济南,0
地心引力 短评,icancu,2014-02-12,文欣推荐,上海,0
地心引力 短评,'ㅅ',2014-02-12,还没时间去看,,0
西游降魔篇 短评,桃白白,2013-02-15,还是没看过，怎么评？,江苏苏州,0
西游降魔篇 短评,孤独(^-^)/幻想,2013-02-15,非常难看，看在演员的卖力表演，给两星吧,,0
西游降魔篇 短评,微微笑,2013-02-15,周星星啊周星星,,0
地心引力 短评,走着姑娘,2014-02-12,@流线型麻溜小胖纸  今天去吗,北京,0
西游降魔篇 短评,橙子日记,2013-02-15,星爷的片，mark之。,,0
西游降魔篇 短评,楚小挽,2013-02-15,有一种人是江郎才尽,,0
霍比特人1：意外之旅 短评,Atavus,2012-08-01,想看！,北京,0
霍比特人1：意外之旅 短评,霹雳背背,2012-08-01,等你等到你叔，还好你叔是潮叔,黑龙江哈尔滨,0
霍比特人1：意外之旅 短评,鵝叔,2012-08-01,喲西！！！！！！！！！！,上海,0
霍比特人1：意外之旅 短评,守斗,2012-08-01,最近三要出来，突然怀念起指环王，决心重头把这一系列再看一遍,天津,0
霍比特人1：意外之旅 短评,Seiki,2012-08-01,传说中 如水晶般流动的画面 怎么就不引进呢....,,0
霍比特人1：意外之旅 短评,草木微青,2012-08-01,PJ你是瘦了多少啊。。。。。。,湖北武汉,0
霍比特人1：意外之旅 短评,文艺狗狗的一天,2012-08-01,请问你们都是怎嘛看的这部电影。。。,湖北荆门,0
霍比特人1：意外之旅 短评,thoughtless,2012-08-01,It's a half-a-year wait since the lord of the rings trilogy marathon...fuck I wanna watch this!,湖南长沙,0
霍比特人1：意外之旅 短评,Desp ,2012-08-01,！！！！！！！！！！！！！！！！！！,"Bruxelles (Brussel), Belgium",0
霍比特人1：意外之旅 短评,Sherlock·浮生,2012-08-01,本来不想看，可是发现里面居然有小卷福和小华生！！！,陕西西安,0
霍比特人1：意外之旅 短评,年年已死,2012-08-01,卷福和华生一起演的!!,湖南长沙,0
霍比特人1：意外之旅 短评,神奇小姐,2012-08-01,2013必看,广东深圳,0
霍比特人1：意外之旅 短评,陈镀,2012-08-01,我 怎么没感觉这电影好看！难道是指环王有关的脑残粉的菜！只能给个7.5吧。,福建三明,0
霍比特人1：意外之旅 短评,icool,2012-08-01,坐等国内上映,甘肃兰州,0
西游降魔篇 短评,我是梁烧鸭~,2013-02-13,不造哇，听人说几好看，又几血腥。戳中我想看的点了！！,,0
西游降魔篇 短评,凤凰院,2013-02-13,评价都不错哎~,,0
西游降魔篇 短评,炯炯有神,2013-02-13,看到结尾，七龙珠笑了。很一般，笑点停留在卖腐 卖肉,,0
西游降魔篇 短评,F.D.L,2013-02-13,终于看了，国语版的，感觉是星爷的冷饭炒的过了！,广东深圳,0
霍比特人1：意外之旅 短评,木星lisa,2012-08-01,attention plz....上映日期: 2012-12-14(美国) / 2013-02-15(中国大陆)。,上海,0
西游降魔篇 短评,默然的棒棒糖,2013-02-13,一般，但冲星爷给五星。我是周星驰的脑残粉，我理直气壮毫不避讳这一点。,,0
霍比特人1：意外之旅 短评,维C,2012-08-01,等待得太久了，快了快了。世界末日前能看到，满足了,,0
西游降魔篇 短评,打哈哈,2013-02-13,很烂，真的……,,0
西游降魔篇 短评,梨小毛,2013-02-13,评分居然这么高,北京,0
西游降魔篇 短评,葉爾凡,2013-02-13,黄渤舒淇不错，13岁以下需家长指引、,黑龙江齐齐哈尔,0
西游降魔篇 短评,漫天蒲公英,2013-02-13,我渤哥。。,,0
霍比特人1：意外之旅 短评,rainwawa,2012-08-01,2013、2、15,上海,0
西游降魔篇 短评,似水光阴,2013-02-13,当那首老歌再次想起，眼泪差点掉下来，老周带给我们曾经的感动。作品虽然并不能在艺术领悟与少年派媲美，但最起码影票钱花的比较值得。晚上回家温习大话。,,0
霍比特人1：意外之旅 短评,BENNIHOWDES,2012-08-01,低魔设定，史诗般的前传感觉不会比指环王差；等了半年大陆终于快上映了，壮哉我矮人,,0
霍比特人1：意外之旅 短评,一蓑烟雨任平生,2012-08-01,内地好久上映啊,,0
霍比特人1：意外之旅 短评,幸福摩天轮,2012-08-01,彼得大帝的电影！,,0
地心引力 短评,蔡尖尖,2013-11-27,要去看4D！,上海,0
地心引力 短评,等待阳光驱散雾,2013-11-27,第86届奥斯卡最佳影片 💀不看IMAX都觉得对不起自己👽👽👽👼,,0
地心引力 短评,随遇而安,2013-11-27,据说一定要看3D的、,福建福州,0
地心引力 短评,Norika,2013-11-27,冲着这么高的评分去瞧瞧,,0
地心引力 短评,fighting大鹏,2013-11-27,国内不上映，你妹,,0
地心引力 短评,乔木,2013-11-27,挺想看的。,江苏南京,0
地心引力 短评,Hockey_Pockey,2013-11-27,好想看啊啊啊,,0
地心引力 短评,不是真的,2013-11-27,看预告片好想看,,0
西游降魔篇 短评,貓屋敷,2013-02-13,星爺的片必選，何況還有黃渤和舒淇～,上海,0
地心引力 短评,光阴的故事,2013-11-27,想看到哭。。。,四川成都,0
地心引力 短评,Sefinna二宝,2013-11-27,寒假看,广东深圳,0
地心引力 短评,大毛丸,2013-11-27,好奇，能和2001 space odyssey同分数。当然豆瓣分数一贯不能当真……,北京,0
西游降魔篇 短评,我爱罗,2013-02-13,剧情各种山寨   造型各种雷人   幸好有一群笑点低的观众热场,,0
地心引力 短评,ms.wanderlust,2013-11-27,出差前的最后小心愿,上海,0
西游降魔篇 短评,二大爷,2013-02-13,当然想看～↖(^▽^)↗不过不是现在,北京,0
西游降魔篇 短评,子夜,2013-02-13,文章最后是亲下去了还是亲下去了☺😄,,0
地心引力 短评,Lucifer,2013-11-27,都夸这么好啊~,北京,0
地心引力 短评,SPACE☆JONAS,2013-11-27,@乔一 宜家,四川成都,0
西游降魔篇 短评,Zozo,2013-02-13,不知几时,浙江湖州,0
西游降魔篇 短评,艾斯比牌抽风机,2013-02-13,=。=一直说去看没时间的说,北京,0
西游降魔篇 短评,大头真,2013-02-13,星爷!喜剧！文章！足以一看！,,0
地心引力 短评,幾夏,2013-11-27,这么好评？。。。为什么 我看trailer 的时候还没感觉。。。要去看看了。。,Singapore,0
地心引力 短评,IrisYe,2013-11-27,太空科幻，与星际穿越同题材。,"Paris, France",0
西游降魔篇 短评,毛胖胖,2013-02-13,感觉预告片不给力啊,陕西延安,0
西游降魔篇 短评,居雨丸,2013-02-13,我爱周星星，但是他导演的作品我都是以不抱期望的心态去欣赏，反而有惊喜。谁也没规定好演员必须是好导演。我爱他就足够了。那些星爷的粉丝也不要别人一说什么就满嘴喷粪，你可以当你忠实的脑残粉无条件的爱他捧他，但你不能对别人充满爱的建议和意见破口大骂。,,0
地心引力 短评,北口,2013-11-27,有人跟我一起看这个乜？？？,浙江台州,0
地心引力 短评,文蒂,2013-11-27,看一下吧,,0
西游降魔篇 短评,mirror,2013-02-13,这是真的么。。,北京,0
地心引力 短评,不穿袜子,2013-11-27,如果不是3D就好了，小四眼伤不起,,0
地心引力 短评,肥仔,2013-11-27,这个上映日选的。。。,,0
霍比特人1：意外之旅 短评,幸福摩天轮,2011-01-18,彼得大帝的电影！,,0
霍比特人1：意外之旅 短评,Υ悠悠棠：,2011-01-18,"真的出来了么？？？？真的出来了么？？
其实我更想看《精灵宝钻》
激动ing~`",,0
钢铁侠3 短评,品客,2012-09-27,我只想说，托尼·斯塔克在中国遇到了东方铁人王进喜会是一个怎样的故事呢？超赞！,北京,0
霍比特人1：意外之旅 短评,[已注销],2011-01-18,本以为hp终结后，每年一次的等待与盛宴也随之结束，但现在终于让我找到了新的“寄托”,,0
速度与激情6 短评,姿,2013-12-01,。。。,山东青岛,0
霍比特人1：意外之旅 短评,[已注销],2011-01-18,但是没有我最喜欢的那位叔了。。,,0
钢铁侠3 短评,无良诱导师,2012-09-27,对于一部爆米花电影我们还能期待得更多吗？魅力不减的富二代男主角，更加帅气拉风的牛逼装备，看上去更可怕更不科学的坏蛋，更火爆更看不过来的动作场面......剧情本身花了不少匠心，身心疲惫日下山河的超级英雄，对当年的侮辱耿耿于怀的大反派，最终经历浴火重生浪子回头金不换与爱人朋友合力击败恐怖,北京,0
速度与激情6 短评,信而好古,2013-12-01,这个居然能拍到第六集？都成连续剧了吧。,,0
霍比特人1：意外之旅 短评,周凡丹,2011-01-18,I am doging HOMEWORK fot the Hobbits...Next Tuesday will be th day to enjoy it.  Haha,广东深圳,0
钢铁侠3 短评,Enid,2012-09-27,这个怎样啊？kiss kiss bang bang的导演，不过给marvel做事，导演也没什么用。,"London, United Kingdom",0
霍比特人1：意外之旅 短评,恶魔鲸,2011-01-18,必看list而已。全片没什么惊喜，也没什么槽点，不过我缺德，看影片的时候一直一直笑啊，感觉槽点满满，这会都忘鸟。。。,,0
速度与激情6 短评,CuRry_常喜舍；,2013-12-01,这海报···,Greenland,0
霍比特人1：意外之旅 短评,我不疯骚,2011-01-18,都几年了？ 彼得杰克逊在干吗？,"New York City, United States",0
霍比特人1：意外之旅 短评,心如语涵,2011-01-18,看海报 觉得男主好眼熟 仔细想了下 原来是亲爱的华生,,0
速度与激情6 短评,伊麗莎白,2013-12-01,必看啊！,,0
钢铁侠3 短评,Ada,2012-09-27,听说王学圻加盟演“辐射人”？ 求证实……,北京,0
钢铁侠3 短评,葵花卷,2012-09-27,有没有网友要集资把杨幂套麻袋扔湖里的 = =,,0
霍比特人1：意外之旅 短评,兔几,2011-01-18,十年后荧屏再现我们那美的掉渣的如花美男精灵王子，再一次抢走所有人目光，中土世界最珍贵的珠宝都要黯然失色,广东广州,0
钢铁侠3 短评,脑袋有点不正常,2012-09-27,我觉得我还是有必要看下的。虽然不是很想看。,北京,0
速度与激情6 短评,今生、唯爱,2013-12-01,已下,浙江丽水,0
速度与激情6 短评,MrLuoyin,2013-12-01,因為刺激，所以期待…,,0
霍比特人1：意外之旅 短评,卤味米饭,2011-01-18,编剧一行有惊喜~~~,北京,0
霍比特人1：意外之旅 短评,大胖腿儿,2011-01-18,48帧体验,北京,0
霍比特人1：意外之旅 短评,小孩子の玩具,2011-01-18,yeah！世界末日之前就上演啦！,广东广州,0
钢铁侠3 短评,高端户口北溟鱼,2012-09-27,就一件修也修不好的破per衣服引发的血案。。。早就说这事儿还得连爱疯都能双卡双待的中国人来。美女都去做超级战士了英雄也就只能作为槽点存在了吧吧吧,"Tel Aviv-Yafo, Israel",0
钢铁侠3 短评,oxolin,2012-09-27,第一部开山之作还可以，第二部因为有斯嘉丽约翰逊所以更吸引人，第三部居然没见到范爷，没啥感觉,,0
速度与激情6 短评,alele,2013-12-01,http://www.66ys.cc/bd/20130523/25608.htm,北京,0
霍比特人1：意外之旅 短评,粗心大魔王,2011-01-18,想看！想看！想看！不过。。。完全不记得魔戒三部曲都说些什么了－  －,北京,0
霍比特人1：意外之旅 短评,0000,2011-01-18,看完魔戒三部曲最爱的就是克里斯托弗李了，不知前传戏份如何。感觉可以回北京再看,,0
速度与激情6 短评,我要复仇,2013-12-01,http://dou.bz/08Vvk3,北京,0
钢铁侠3 短评,离离草上云,2012-09-27,英雄虽然历经惨痛，波折之后，英雄的世界仍旧是英雄所占领。这是美国的英雄！不用交党费的英雄！,北京,0
钢铁侠3 短评,diabolo,2012-09-27,看前排一行名字以为乡村爱情故事呢。。。,湖北神农架林区,0
速度与激情6 短评,一个头两个大,2013-12-01,其实并没有很想看,上海,0
钢铁侠3 短评,MIKE王叔叔！,2012-09-27,离上映还有9个小时，看到这么多水军和脑残刷评论，我深深地了解到豆瓣文化了！,,0
霍比特人1：意外之旅 短评,<A>,2011-01-18,原来花生 是大牌明星。。,西藏阿里,0
速度与激情6 短评,Q-bits,2013-12-01,看在坦克的份上,江苏南京,0
速度与激情6 短评,萬媺媺、微微笑,2013-12-01,期待大哥！！！,"Bologna, Italy",0
速度与激情6 短评,I❤Jesse,2013-12-01,。。。。。。。。美版凤姐也在啊= =,,0
钢铁侠3 短评,销魂公子琛小琛,2012-09-27,HD国语中字【1.33GB】thunder://QUFmdHA6Ly9keTEzMS5jb206NnZkeS5jb21AZnRwMi42NmUuY2M6NjkwNy+hvtfu0MK159Owd3d3LjY2ZS5jY6G/uNbM+s/AMy5IRLn60+/W0NfWMTI4MLDmLnJtdmJaWg==,湖南长沙,0
钢铁侠3 短评,小良,2012-09-27,钢铁侠3之妮妮归来(神马...,"Vancouver, Canada",0
速度与激情6 短评,左影²,2013-12-01,WOW WOW WOW,"San Francisco Bay Area, United States",0
钢铁侠3 短评,雌雄同体,2012-09-27,啊啊啊，我一定要找人去看！！！！,北京,0
钢铁侠3 短评,豆腐脑敢死队,2012-09-27,这部的编剧这么多呀,重庆,0
钢铁侠3 短评,竹林一风,2012-09-27,2013年的期待应该还有《霍比特人2》《怪兽电力公司2》《杰克巨人》《我是传奇2》《机器人启示录 》《看不见的战争》比起这些那些所谓的43部都不值得一提。,,0
钢铁侠3 短评,候温小,2012-09-27,据说杨函数加盟。。。。。。。。。。。。。。。。。,"Newark, United States",0
霍比特人1：意外之旅 短评,焰火大叔,2011-01-18,期待·~不过  估计没有三部曲 那么宏大的~,浙江杭州,0
钢铁侠3 短评,鱳,2012-09-27,http://mpao.cn/bbs-125241.html,浙江杭州,0
霍比特人1：意外之旅 短评,Kokoro,2011-01-18,2012好多电影啊。。。。。。,"Leicester, Leicestershire",0
霍比特人1：意外之旅 短评,crescent,2011-01-18,艾玛终于找到了！感谢新西兰邮政！！！,,0
钢铁侠3 短评,Emma,2012-09-27,虽然很讨厌看3D - -0 但还是应该会抽时间去看的！！,广东中山,0
霍比特人1：意外之旅 短评,venki,2011-01-18,华生！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,,0
速度与激情6 短评,金大喜V,2013-12-01,！！！！！！！！！！！！！！！！！,广东东莞,0
速度与激情6 短评,傻狗,2013-12-01,肌肉男四个,浙江杭州,0
霍比特人1：意外之旅 短评,晨雪晚星,2011-01-18,一定要找时间沉下心来把霍比特人三部看完！,北京,0
速度与激情6 短评,猫蛋卷儿,2013-12-01,到底要拍多少部才算完啊。。不过还是好期待他们飙车,浙江杭州,0
钢铁侠3 短评,梁山泊与祝英台,2012-09-27,既然是爆米花片，你还想期待什么？嗨嗨皮皮的看美国人PK140分钟就够了。,,0
速度与激情6 短评,Da.,2013-12-01,已下百度bd,上海,0
速度与激情6 短评,风驰电掣大海怪,2013-12-01,电影连续剧。。。。。。,,0
速度与激情6 短评,Hugh-Zimmer,2013-12-01,婊子和狗脸仍在继续，加油,,0
速度与激情6 短评,麦提爽,2013-12-01,妈的一直忍着没快播。,香港,0
风暴 短评,Karno,2013-12-11,人家只是想看华仔,"Helsinki (Helsingfors), Finland",0
风暴 短评,waking王小心,2013-12-11,是个港片都想看,"Los Angeles, United States",0
钢铁侠3 短评,林天妮,2013-05-04,国际版才是原版，凭什么喊人是阉割版，国内的是爱国主义+广告特供版好不好，用钱堆出来的不容易呢，明白显示了我们现在是绝对的大大大国。,,0
钢铁侠3 短评,kingleaf,2013-05-04,居然是中国和美国首先首映！！！我汗我要飞回国看啊！！！！！,,0
风暴 短评,偷自行车的少女,2013-12-11,冲着林家栋 也要看看,江苏南京,0
